traceID,spanID,process.serviceName,operationName,startTimeMillis,startTime,tags,references,tags.0.type,tags.0.key,tags.0.value,tags.1.type,tags.1.key,tags.1.value,tags.2.type,tags.2.key,tags.2.value,tags.3.type,tags.3.key,tags.3.value,tags.4.type,tags.4.key,tags.4.value,tags.5.type,tags.5.key,tags.5.value,tags.6.type,tags.6.key,tags.6.value,tags.7.type,tags.7.key,tags.7.value,tags.8.type,tags.8.key,tags.8.value,tags.9.type,tags.9.key,tags.9.value,references.0.refType,references.0.spanID,references.0.traceID,tags.10.type,tags.10.key,tags.10.value,timeStamp
31036a0b5c7668d9,df64aef1e570f72e,nginx-web-server,/wrk2-api/home-timeline/read,1669696000474,1669696000474777,,,string,component,nginx,string,nginx.worker_pid,8.0,string,peer.address,172.18.0.1:60700,string,http.method,GET,string,http.url,http://localhost:8080/wrk2-api/home-timeline/read?user_id=79&start=31&stop=41,string,http.host,localhost:8080,int64,http.status_code,200,string,http.status_line,,,,,,,,CHILD_OF,31036a0b5c7668d9,31036a0b5c7668d9,,,,2022-11-29 04:26:40.474777
31036a0b5c7668d9,1cf22d0b8c6bc30b,nginx-web-server,read_home_timeline_client,1669696000474,1669696000474807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,df64aef1e570f72e,31036a0b5c7668d9,,,,2022-11-29 04:26:40.474807
2a091152a56e303,2a091152a56e303,nginx-web-server,/wrk2-api/post/compose,1669696000476,1669696000476000,,,string,sampler.type,probabilistic,float64,sampler.param,0.2,int64,http.status_code,200,string,http.status_line,,string,component,nginx,string,nginx.worker_pid,7,string,peer.address,172.18.0.1:60628,string,http.method,POST,string,http.url,http://localhost:8080/wrk2-api/post/compose,string,http.host,localhost:8080,,,,,,,2022-11-29 04:26:40.476000
31036a0b5c7668d9,11200e9a6149c097,home-timeline-service,read_home_timeline_server,1669696000476,1669696000476166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,1cf22d0b8c6bc30b,31036a0b5c7668d9,,,,2022-11-29 04:26:40.476166
31036a0b5c7668d9,8b80282a59a1f4d6,home-timeline-service,read_home_timeline_redis_find_client,1669696000476,1669696000476177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,11200e9a6149c097,31036a0b5c7668d9,,,,2022-11-29 04:26:40.476177
2a091152a56e303,4afd33f7bfdd7c29,nginx-web-server,/wrk2-api/post/compose,1669696000476,1669696000476575,,,string,component,nginx,string,nginx.worker_pid,7.0,string,peer.address,172.18.0.1:60628,string,http.method,POST,string,http.url,http://localhost:8080/wrk2-api/post/compose,string,http.host,localhost:8080,int64,http.status_code,200,string,http.status_line,,,,,,,,CHILD_OF,2a091152a56e303,2a091152a56e303,,,,2022-11-29 04:26:40.476575
2a091152a56e303,da28c9c5bd9f1eb5,nginx-web-server,compose_post_client,1669696000476,1669696000476670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,4afd33f7bfdd7c29,2a091152a56e303,,,,2022-11-29 04:26:40.476670
2a091152a56e303,2ce2a57b65c892c,compose-post-service,compose_post_server,1669696000476,1669696000476867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,da28c9c5bd9f1eb5,2a091152a56e303,,,,2022-11-29 04:26:40.476867
2a091152a56e303,7ac9dce212fdb52b,compose-post-service,compose_media_client,1669696000476,1669696000476995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,2ce2a57b65c892c,2a091152a56e303,,,,2022-11-29 04:26:40.476995
2a091152a56e303,26c7cef2ca48f4c8,compose-post-service,compose_unique_id_client,1669696000477,1669696000477056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,2ce2a57b65c892c,2a091152a56e303,,,,2022-11-29 04:26:40.477056
2a091152a56e303,ff05ef74e7264aad,compose-post-service,compose_creator_client,1669696000477,1669696000477100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,2ce2a57b65c892c,2a091152a56e303,,,,2022-11-29 04:26:40.477100
2a091152a56e303,1973a4efc0eb611d,compose-post-service,compose_text_client,1669696000477,1669696000477148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,2ce2a57b65c892c,2a091152a56e303,,,,2022-11-29 04:26:40.477148
2a091152a56e303,8f4c46f5264258c3,media-service,compose_media_server,1669696000477,1669696000477393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,7ac9dce212fdb52b,2a091152a56e303,,,,2022-11-29 04:26:40.477393
2a091152a56e303,f4e8b1e667857236,unique-id-service,compose_unique_id_server,1669696000477,1669696000477506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,26c7cef2ca48f4c8,2a091152a56e303,,,,2022-11-29 04:26:40.477506
2a091152a56e303,b2df0f6889646dff,user-service,compose_creator_server,1669696000477,1669696000477623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,ff05ef74e7264aad,2a091152a56e303,,,,2022-11-29 04:26:40.477623
31036a0b5c7668d9,8c1411d45d7b725d,post-storage-service,post_storage_read_posts_server,1669696000478,1669696000478240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,11200e9a6149c097,31036a0b5c7668d9,,,,2022-11-29 04:26:40.478240
31036a0b5c7668d9,9fdbf098ef5fd3d8,post-storage-service,post_storage_mmc_mget_client,1669696000478,1669696000478298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,8c1411d45d7b725d,31036a0b5c7668d9,,,,2022-11-29 04:26:40.478298
2a091152a56e303,cb78bb1f07605ec4,text-service,compose_text_server,1669696000479,1669696000479134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,1973a4efc0eb611d,2a091152a56e303,,,,2022-11-29 04:26:40.479134
2a091152a56e303,8cc6c4a57db909d8,text-service,compose_urls_client,1669696000479,1669696000479415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,cb78bb1f07605ec4,2a091152a56e303,,,,2022-11-29 04:26:40.479415
2a091152a56e303,444cefe960c2124d,url-shorten-service,compose_urls_server,1669696000479,1669696000479505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,8cc6c4a57db909d8,2a091152a56e303,,,,2022-11-29 04:26:40.479505
2a091152a56e303,f7a05e7adbeb3f86,text-service,compose_user_mentions_client,1669696000479,1669696000479562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,cb78bb1f07605ec4,2a091152a56e303,,,,2022-11-29 04:26:40.479562
2a091152a56e303,f3a3d5abd2782908,user-mention-service,compose_user_mentions_server,1669696000479,1669696000479648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,f7a05e7adbeb3f86,2a091152a56e303,,,,2022-11-29 04:26:40.479648
2a091152a56e303,dd7aaf85a6e060b8,url-shorten-service,url_mongo_insert_client,1669696000479,1669696000479655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,444cefe960c2124d,2a091152a56e303,,,,2022-11-29 04:26:40.479655
2a091152a56e303,95053368606c08b9,user-mention-service,compose_user_mentions_memcached_get_client,1669696000479,1669696000479659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,f3a3d5abd2782908,2a091152a56e303,,,,2022-11-29 04:26:40.479659
2a091152a56e303,382bca5d2e2ec58b,user-mention-service,compose_user_mentions_mongo_find_client,1669696000480,1669696000480644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,f3a3d5abd2782908,2a091152a56e303,,,,2022-11-29 04:26:40.480644
2a091152a56e303,49e1ae26335a4557,compose-post-service,store_post_client,1669696000482,1669696000482655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,2ce2a57b65c892c,2a091152a56e303,,,,2022-11-29 04:26:40.482655
2a091152a56e303,6752ee8226aa4a85,post-storage-service,store_post_server,1669696000482,1669696000482747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,49e1ae26335a4557,2a091152a56e303,,,,2022-11-29 04:26:40.482747
2a091152a56e303,41892c7fd1a59a65,post-storage-service,post_storage_mongo_insert_client,1669696000482,1669696000482765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,6752ee8226aa4a85,2a091152a56e303,,,,2022-11-29 04:26:40.482765
31036a0b5c7668d9,1cf223d03b308e25,post-storage-service,mongo_find_client,1669696000483,1669696000483198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,8c1411d45d7b725d,31036a0b5c7668d9,,,,2022-11-29 04:26:40.483198
2a091152a56e303,f06b227109409aa0,compose-post-service,write_user_timeline_client,1669696000484,1669696000484183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,2ce2a57b65c892c,2a091152a56e303,,,,2022-11-29 04:26:40.484183
2a091152a56e303,3dbb2511df21f94d,user-timeline-service,write_user_timeline_server,1669696000484,1669696000484273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,f06b227109409aa0,2a091152a56e303,,,,2022-11-29 04:26:40.484273
2a091152a56e303,b9596979eaeaf111,user-timeline-service,write_user_timeline_mongo_insert_client,1669696000484,1669696000484290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,3dbb2511df21f94d,2a091152a56e303,,,,2022-11-29 04:26:40.484290
2a091152a56e303,ae384aaab809893,user-timeline-service,write_user_timeline_redis_update_client,1669696000485,1669696000485269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,3dbb2511df21f94d,2a091152a56e303,,,,2022-11-29 04:26:40.485269
31036a0b5c7668d9,6cbb55ecda1a47c5,post-storage-service,mmc_set_client,1669696000485,1669696000485375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,8c1411d45d7b725d,31036a0b5c7668d9,,,,2022-11-29 04:26:40.485375
2a091152a56e303,9e128fd43dab04f9,compose-post-service,write_home_timeline_client,1669696000485,1669696000485825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,2ce2a57b65c892c,2a091152a56e303,,,,2022-11-29 04:26:40.485825
2a091152a56e303,d738260b98ff40a8,home-timeline-service,write_home_timeline_server,1669696000485,1669696000485921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,9e128fd43dab04f9,2a091152a56e303,,,,2022-11-29 04:26:40.485921
2a091152a56e303,47e5c21f2805e8e0,home-timeline-service,get_followers_client,1669696000485,1669696000485925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,d738260b98ff40a8,2a091152a56e303,,,,2022-11-29 04:26:40.485925
2a091152a56e303,99a046a3e1f96723,social-graph-service,get_followers_server,1669696000485,1669696000485991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,47e5c21f2805e8e0,2a091152a56e303,,,,2022-11-29 04:26:40.485991
2a091152a56e303,19de275846f793c6,social-graph-service,social_graph_redis_get_client,1669696000485,1669696000485998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,99a046a3e1f96723,2a091152a56e303,,,,2022-11-29 04:26:40.485998
2a091152a56e303,d8e1a2a12f44e67c,home-timeline-service,write_home_timeline_redis_update_client,1669696000486,1669696000486265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,d738260b98ff40a8,2a091152a56e303,,,,2022-11-29 04:26:40.486265
29ce09bd75743cf5,29ce09bd75743cf5,nginx-web-server,/wrk2-api/user-timeline/read,1669696000665,1669696000665000,,,string,sampler.type,probabilistic,float64,sampler.param,0.2,int64,http.status_code,200,string,http.status_line,,string,component,nginx,string,nginx.worker_pid,8,string,peer.address,172.18.0.1:60772,string,http.method,GET,string,http.url,http://localhost:8080/wrk2-api/user-timeline/read?user_id=134&start=15&stop=25,string,http.host,localhost:8080,,,,,,,2022-11-29 04:26:40.665000
29ce09bd75743cf5,5591c4d450e5ab77,nginx-web-server,/wrk2-api/user-timeline/read,1669696000665,1669696000665640,,,string,component,nginx,string,nginx.worker_pid,8.0,string,peer.address,172.18.0.1:60772,string,http.method,GET,string,http.url,http://localhost:8080/wrk2-api/user-timeline/read?user_id=134&start=15&stop=25,string,http.host,localhost:8080,int64,http.status_code,200,string,http.status_line,,,,,,,,CHILD_OF,29ce09bd75743cf5,29ce09bd75743cf5,,,,2022-11-29 04:26:40.665640
29ce09bd75743cf5,a86d0c00f8d26881,nginx-web-server,ReadUserTimeline,1669696000665,1669696000665694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,5591c4d450e5ab77,29ce09bd75743cf5,,,,2022-11-29 04:26:40.665694
29ce09bd75743cf5,e0eede74459fea52,user-timeline-service,read_user_timeline_server,1669696000665,1669696000665903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,a86d0c00f8d26881,29ce09bd75743cf5,,,,2022-11-29 04:26:40.665903
29ce09bd75743cf5,920deaa9056cbcc3,user-timeline-service,read_user_timeline_redis_find_client,1669696000665,1669696000665913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,e0eede74459fea52,29ce09bd75743cf5,,,,2022-11-29 04:26:40.665913
29ce09bd75743cf5,d9f2912759476f90,post-storage-service,post_storage_read_posts_server,1669696000666,1669696000666238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,e0eede74459fea52,29ce09bd75743cf5,,,,2022-11-29 04:26:40.666238
29ce09bd75743cf5,9c118abeaed577d1,post-storage-service,post_storage_mmc_mget_client,1669696000666,1669696000666312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,d9f2912759476f90,29ce09bd75743cf5,,,,2022-11-29 04:26:40.666312
29ce09bd75743cf5,fc52fbff1ceb85c3,post-storage-service,mongo_find_client,1669696000666,1669696000666536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,d9f2912759476f90,29ce09bd75743cf5,,,,2022-11-29 04:26:40.666536
29ce09bd75743cf5,76c96b037343204d,post-storage-service,mmc_set_client,1669696000669,1669696000669299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,d9f2912759476f90,29ce09bd75743cf5,,,,2022-11-29 04:26:40.669299
18dc6ffdcea1637,18dc6ffdcea1637,nginx-web-server,/wrk2-api/home-timeline/read,1669696001023,1669696001023000,,,string,sampler.type,probabilistic,float64,sampler.param,0.2,int64,http.status_code,200,string,http.status_line,,string,component,nginx,string,nginx.worker_pid,7,string,peer.address,172.18.0.1:60760,string,http.method,GET,string,http.url,http://localhost:8080/wrk2-api/home-timeline/read?user_id=829&start=78&stop=88,string,http.host,localhost:8080,,,,,,,2022-11-29 04:26:41.023000
18dc6ffdcea1637,f0ae7a57f3707fc8,nginx-web-server,/wrk2-api/home-timeline/read,1669696001024,1669696001024355,,,string,component,nginx,string,nginx.worker_pid,7.0,string,peer.address,172.18.0.1:60760,string,http.method,GET,string,http.url,http://localhost:8080/wrk2-api/home-timeline/read?user_id=829&start=78&stop=88,string,http.host,localhost:8080,int64,http.status_code,200,string,http.status_line,,,,,,,,CHILD_OF,18dc6ffdcea1637,18dc6ffdcea1637,,,,2022-11-29 04:26:41.024355
18dc6ffdcea1637,e333127012fc6ef4,nginx-web-server,read_home_timeline_client,1669696001024,1669696001024389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,f0ae7a57f3707fc8,18dc6ffdcea1637,,,,2022-11-29 04:26:41.024389
18dc6ffdcea1637,50226c80c0f8cf28,home-timeline-service,read_home_timeline_server,1669696001024,1669696001024556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,e333127012fc6ef4,18dc6ffdcea1637,,,,2022-11-29 04:26:41.024556
18dc6ffdcea1637,15fd2f7ce2b7231a,home-timeline-service,read_home_timeline_redis_find_client,1669696001024,1669696001024565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,50226c80c0f8cf28,18dc6ffdcea1637,,,,2022-11-29 04:26:41.024565
18dc6ffdcea1637,5d91273abbc2ed43,post-storage-service,post_storage_read_posts_server,1669696001024,1669696001024822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,50226c80c0f8cf28,18dc6ffdcea1637,,,,2022-11-29 04:26:41.024822
18dc6ffdcea1637,6a04e01ca257b36a,post-storage-service,post_storage_mmc_mget_client,1669696001024,1669696001024890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,5d91273abbc2ed43,18dc6ffdcea1637,,,,2022-11-29 04:26:41.024890
18dc6ffdcea1637,326eccf71a35fea4,post-storage-service,mongo_find_client,1669696001025,1669696001025506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,5d91273abbc2ed43,18dc6ffdcea1637,,,,2022-11-29 04:26:41.025506
18dc6ffdcea1637,528ed84a330cc2d8,post-storage-service,mmc_set_client,1669696001026,1669696001026525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,5d91273abbc2ed43,18dc6ffdcea1637,,,,2022-11-29 04:26:41.026525
383c5301df38d67,383c5301df38d67,nginx-web-server,/wrk2-api/home-timeline/read,1669696001801,1669696001801000,,,string,sampler.type,probabilistic,float64,sampler.param,0.2,int64,http.status_code,200,string,http.status_line,,string,component,nginx,string,nginx.worker_pid,8,string,peer.address,172.18.0.1:60708,string,http.method,GET,string,http.url,http://localhost:8080/wrk2-api/home-timeline/read?user_id=20&start=40&stop=50,string,http.host,localhost:8080,,,,,,,2022-11-29 04:26:41.801000
383c5301df38d67,e8ed1969433f344,nginx-web-server,/wrk2-api/home-timeline/read,1669696001802,1669696001802812,,,string,component,nginx,string,nginx.worker_pid,8.0,string,peer.address,172.18.0.1:60708,string,http.method,GET,string,http.url,http://localhost:8080/wrk2-api/home-timeline/read?user_id=20&start=40&stop=50,string,http.host,localhost:8080,int64,http.status_code,200,string,http.status_line,,,,,,,,CHILD_OF,383c5301df38d67,383c5301df38d67,,,,2022-11-29 04:26:41.802812
383c5301df38d67,bff157caf3f068a8,nginx-web-server,read_home_timeline_client,1669696001802,1669696001802856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,e8ed1969433f344,383c5301df38d67,,,,2022-11-29 04:26:41.802856
383c5301df38d67,76cb67d2f261c845,home-timeline-service,read_home_timeline_server,1669696001803,1669696001803109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,bff157caf3f068a8,383c5301df38d67,,,,2022-11-29 04:26:41.803109
383c5301df38d67,719926442e44946a,home-timeline-service,read_home_timeline_redis_find_client,1669696001803,1669696001803119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,76cb67d2f261c845,383c5301df38d67,,,,2022-11-29 04:26:41.803119
383c5301df38d67,9639898f1d787105,post-storage-service,post_storage_read_posts_server,1669696001803,1669696001803381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,76cb67d2f261c845,383c5301df38d67,,,,2022-11-29 04:26:41.803381
383c5301df38d67,f09bde1dde6dcd72,post-storage-service,post_storage_mmc_mget_client,1669696001803,1669696001803443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,9639898f1d787105,383c5301df38d67,,,,2022-11-29 04:26:41.803443
383c5301df38d67,9731ee3480248643,post-storage-service,mongo_find_client,1669696001804,1669696001804255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,9639898f1d787105,383c5301df38d67,,,,2022-11-29 04:26:41.804255
383c5301df38d67,4fbffe4c7c349b88,post-storage-service,mmc_set_client,1669696001804,1669696001804945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,9639898f1d787105,383c5301df38d67,,,,2022-11-29 04:26:41.804945
24ec4b6e3b6a483a,24ec4b6e3b6a483a,nginx-web-server,/wrk2-api/post/compose,1669696002019,1669696002019000,,,string,sampler.type,probabilistic,float64,sampler.param,0.2,int64,http.status_code,200,string,http.status_line,,string,component,nginx,string,nginx.worker_pid,8,string,peer.address,172.18.0.1:60614,string,http.method,POST,string,http.url,http://localhost:8080/wrk2-api/post/compose,string,http.host,localhost:8080,,,,,,,2022-11-29 04:26:42.019000
24ec4b6e3b6a483a,4ede1d2a52c16ea8,nginx-web-server,/wrk2-api/post/compose,1669696002019,1669696002019344,,,string,component,nginx,string,nginx.worker_pid,8.0,string,peer.address,172.18.0.1:60614,string,http.method,POST,string,http.url,http://localhost:8080/wrk2-api/post/compose,string,http.host,localhost:8080,int64,http.status_code,200,string,http.status_line,,,,,,,,CHILD_OF,24ec4b6e3b6a483a,24ec4b6e3b6a483a,,,,2022-11-29 04:26:42.019344
24ec4b6e3b6a483a,4b93f1d8ffb3a3e5,nginx-web-server,compose_post_client,1669696002019,1669696002019413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,4ede1d2a52c16ea8,24ec4b6e3b6a483a,,,,2022-11-29 04:26:42.019413
24ec4b6e3b6a483a,9276f831f3e98b1f,compose-post-service,compose_post_server,1669696002019,1669696002019619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,4b93f1d8ffb3a3e5,24ec4b6e3b6a483a,,,,2022-11-29 04:26:42.019619
24ec4b6e3b6a483a,1f3e28eedb8a661,compose-post-service,compose_creator_client,1669696002019,1669696002019714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,9276f831f3e98b1f,24ec4b6e3b6a483a,,,,2022-11-29 04:26:42.019714
24ec4b6e3b6a483a,d305454b405f9c98,compose-post-service,compose_media_client,1669696002019,1669696002019744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,9276f831f3e98b1f,24ec4b6e3b6a483a,,,,2022-11-29 04:26:42.019744
24ec4b6e3b6a483a,75f66ac97c75c208,compose-post-service,compose_unique_id_client,1669696002019,1669696002019777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,9276f831f3e98b1f,24ec4b6e3b6a483a,,,,2022-11-29 04:26:42.019777
24ec4b6e3b6a483a,1b6388d36ce88c40,compose-post-service,compose_text_client,1669696002019,1669696002019801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,9276f831f3e98b1f,24ec4b6e3b6a483a,,,,2022-11-29 04:26:42.019801
24ec4b6e3b6a483a,fc0e909dabe13f4e,user-service,compose_creator_server,1669696002019,1669696002019875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,1f3e28eedb8a661,24ec4b6e3b6a483a,,,,2022-11-29 04:26:42.019875
24ec4b6e3b6a483a,37269f8a999804e7,media-service,compose_media_server,1669696002019,1669696002019884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,d305454b405f9c98,24ec4b6e3b6a483a,,,,2022-11-29 04:26:42.019884
198c8df9e037dfaa,198c8df9e037dfaa,nginx-web-server,/wrk2-api/user-timeline/read,1669696002020,1669696002020000,,,string,sampler.type,probabilistic,float64,sampler.param,0.2,int64,http.status_code,200,string,http.status_line,,string,component,nginx,string,nginx.worker_pid,8,string,peer.address,172.18.0.1:60668,string,http.method,GET,string,http.url,http://localhost:8080/wrk2-api/user-timeline/read?user_id=842&start=35&stop=45,string,http.host,localhost:8080,,,,,,,2022-11-29 04:26:42.020000
24ec4b6e3b6a483a,af881a8f4bb4d553,unique-id-service,compose_unique_id_server,1669696002020,1669696002020008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,75f66ac97c75c208,24ec4b6e3b6a483a,,,,2022-11-29 04:26:42.020008
198c8df9e037dfaa,9afec4148d9d484b,nginx-web-server,/wrk2-api/user-timeline/read,1669696002020,1669696002020111,,,string,component,nginx,string,nginx.worker_pid,8.0,string,peer.address,172.18.0.1:60668,string,http.method,GET,string,http.url,http://localhost:8080/wrk2-api/user-timeline/read?user_id=842&start=35&stop=45,string,http.host,localhost:8080,int64,http.status_code,200,string,http.status_line,,,,,,,,CHILD_OF,198c8df9e037dfaa,198c8df9e037dfaa,,,,2022-11-29 04:26:42.020111
24ec4b6e3b6a483a,86e0c321e5524d40,text-service,compose_text_server,1669696002020,1669696002020144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,1b6388d36ce88c40,24ec4b6e3b6a483a,,,,2022-11-29 04:26:42.020144
198c8df9e037dfaa,c0f8a506a944d72a,nginx-web-server,ReadUserTimeline,1669696002020,1669696002020145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,9afec4148d9d484b,198c8df9e037dfaa,,,,2022-11-29 04:26:42.020145
198c8df9e037dfaa,3631443f0ca2f981,user-timeline-service,read_user_timeline_server,1669696002020,1669696002020313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,c0f8a506a944d72a,198c8df9e037dfaa,,,,2022-11-29 04:26:42.020313
198c8df9e037dfaa,c1b759787d22983e,user-timeline-service,read_user_timeline_redis_find_client,1669696002020,1669696002020321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,3631443f0ca2f981,198c8df9e037dfaa,,,,2022-11-29 04:26:42.020321
24ec4b6e3b6a483a,b3db3386159702b3,text-service,compose_user_mentions_client,1669696002020,1669696002020400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,86e0c321e5524d40,24ec4b6e3b6a483a,,,,2022-11-29 04:26:42.020400
24ec4b6e3b6a483a,4ac39af0b97b7ca7,text-service,compose_urls_client,1669696002020,1669696002020467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,86e0c321e5524d40,24ec4b6e3b6a483a,,,,2022-11-29 04:26:42.020467
24ec4b6e3b6a483a,838c451da8e781c3,user-mention-service,compose_user_mentions_server,1669696002020,1669696002020495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,b3db3386159702b3,24ec4b6e3b6a483a,,,,2022-11-29 04:26:42.020495
24ec4b6e3b6a483a,525bec95ef9e88d,user-mention-service,compose_user_mentions_memcached_get_client,1669696002020,1669696002020513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,838c451da8e781c3,24ec4b6e3b6a483a,,,,2022-11-29 04:26:42.020513
24ec4b6e3b6a483a,92ab643753c55700,url-shorten-service,compose_urls_server,1669696002020,1669696002020551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,4ac39af0b97b7ca7,24ec4b6e3b6a483a,,,,2022-11-29 04:26:42.020551
24ec4b6e3b6a483a,e0c0d8cd44ecd3cd,url-shorten-service,url_mongo_insert_client,1669696002020,1669696002020608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,92ab643753c55700,24ec4b6e3b6a483a,,,,2022-11-29 04:26:42.020608
198c8df9e037dfaa,bdc0d564cd025dd1,post-storage-service,post_storage_read_posts_server,1669696002020,1669696002020867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,3631443f0ca2f981,198c8df9e037dfaa,,,,2022-11-29 04:26:42.020867
